id,nadir,catid,x,y,tile_id,fold
Atlanta_nadir13_catid_1030010002B7D800_745301_3734589,13,1030010002B7D800,745301,3734589,745301_3734589,12
Atlanta_nadir13_catid_1030010002B7D800_745301_3735489,13,1030010002B7D800,745301,3735489,745301_3735489,15
Atlanta_nadir13_catid_1030010002B7D800_745301_3738189,13,1030010002B7D800,745301,3738189,745301_3738189,0
Atlanta_nadir13_catid_1030010002B7D800_745301_3738639,13,1030010002B7D800,745301,3738639,745301_3738639,12
Atlanta_nadir13_catid_1030010002B7D800_745301_3739089,13,1030010002B7D800,745301,3739089,745301_3739089,2
Atlanta_nadir13_catid_1030010002B7D800_745301_3739539,13,1030010002B7D800,745301,3739539,745301_3739539,9
Atlanta_nadir13_catid_1030010002B7D800_745301_3740439,13,1030010002B7D800,745301,3740439,745301_3740439,5
Atlanta_nadir13_catid_1030010002B7D800_745301_3742239,13,1030010002B7D800,745301,3742239,745301_3742239,6
Atlanta_nadir13_catid_1030010002B7D800_745301_3742689,13,1030010002B7D800,745301,3742689,745301_3742689,13
Atlanta_nadir13_catid_1030010002B7D800_745301_3743139,13,1030010002B7D800,745301,3743139,745301_3743139,8
Atlanta_nadir13_catid_1030010002B7D800_745301_3743589,13,1030010002B7D800,745301,3743589,745301_3743589,13
Atlanta_nadir13_catid_1030010002B7D800_745751_3720189,13,1030010002B7D800,745751,3720189,745751_3720189,7
Atlanta_nadir13_catid_1030010002B7D800_745751_3721989,13,1030010002B7D800,745751,3721989,745751_3721989,7
Atlanta_nadir13_catid_1030010002B7D800_745751_3722439,13,1030010002B7D800,745751,3722439,745751_3722439,11
Atlanta_nadir13_catid_1030010002B7D800_745751_3722889,13,1030010002B7D800,745751,3722889,745751_3722889,1
Atlanta_nadir13_catid_1030010002B7D800_745751_3723339,13,1030010002B7D800,745751,3723339,745751_3723339,3
Atlanta_nadir13_catid_1030010002B7D800_745751_3723789,13,1030010002B7D800,745751,3723789,745751_3723789,5
Atlanta_nadir13_catid_1030010002B7D800_745751_3724689,13,1030010002B7D800,745751,3724689,745751_3724689,4
Atlanta_nadir13_catid_1030010002B7D800_745751_3725139,13,1030010002B7D800,745751,3725139,745751_3725139,9
Atlanta_nadir13_catid_1030010002B7D800_745751_3725589,13,1030010002B7D800,745751,3725589,745751_3725589,10
Atlanta_nadir13_catid_1030010002B7D800_745751_3726489,13,1030010002B7D800,745751,3726489,745751_3726489,11
Atlanta_nadir13_catid_1030010002B7D800_745751_3726939,13,1030010002B7D800,745751,3726939,745751_3726939,8
Atlanta_nadir13_catid_1030010002B7D800_745751_3727389,13,1030010002B7D800,745751,3727389,745751_3727389,2
Atlanta_nadir13_catid_1030010002B7D800_745751_3727839,13,1030010002B7D800,745751,3727839,745751_3727839,14
Atlanta_nadir13_catid_1030010002B7D800_745751_3728289,13,1030010002B7D800,745751,3728289,745751_3728289,4
Atlanta_nadir13_catid_1030010002B7D800_745751_3728739,13,1030010002B7D800,745751,3728739,745751_3728739,0
Atlanta_nadir13_catid_1030010002B7D800_745751_3729639,13,1030010002B7D800,745751,3729639,745751_3729639,1
Atlanta_nadir13_catid_1030010002B7D800_745751_3730989,13,1030010002B7D800,745751,3730989,745751_3730989,3
Atlanta_nadir13_catid_1030010002B7D800_745751_3731889,13,1030010002B7D800,745751,3731889,745751_3731889,6
Atlanta_nadir13_catid_1030010002B7D800_745751_3732339,13,1030010002B7D800,745751,3732339,745751_3732339,10
Atlanta_nadir13_catid_1030010002B7D800_745751_3733689,13,1030010002B7D800,745751,3733689,745751_3733689,12
Atlanta_nadir13_catid_1030010002B7D800_745751_3735489,13,1030010002B7D800,745751,3735489,745751_3735489,15
Atlanta_nadir13_catid_1030010002B7D800_745751_3735939,13,1030010002B7D800,745751,3735939,745751_3735939,0
Atlanta_nadir13_catid_1030010002B7D800_745751_3739089,13,1030010002B7D800,745751,3739089,745751_3739089,12
Atlanta_nadir13_catid_1030010002B7D800_745751_3739989,13,1030010002B7D800,745751,3739989,745751_3739989,2
Atlanta_nadir13_catid_1030010002B7D800_745751_3740439,13,1030010002B7D800,745751,3740439,745751_3740439,9
Atlanta_nadir13_catid_1030010002B7D800_745751_3740889,13,1030010002B7D800,745751,3740889,745751_3740889,5
Atlanta_nadir13_catid_1030010002B7D800_745751_3741339,13,1030010002B7D800,745751,3741339,745751_3741339,6
Atlanta_nadir13_catid_1030010002B7D800_745751_3742239,13,1030010002B7D800,745751,3742239,745751_3742239,13
Atlanta_nadir13_catid_1030010002B7D800_745751_3743139,13,1030010002B7D800,745751,3743139,745751_3743139,8
Atlanta_nadir13_catid_1030010002B7D800_745751_3743589,13,1030010002B7D800,745751,3743589,745751_3743589,13
Atlanta_nadir13_catid_1030010002B7D800_746201_3720189,13,1030010002B7D800,746201,3720189,746201_3720189,7
Atlanta_nadir13_catid_1030010002B7D800_746201_3721539,13,1030010002B7D800,746201,3721539,746201_3721539,8
Atlanta_nadir13_catid_1030010002B7D800_746201_3723339,13,1030010002B7D800,746201,3723339,746201_3723339,12
Atlanta_nadir13_catid_1030010002B7D800_746201_3724239,13,1030010002B7D800,746201,3724239,746201_3724239,1
Atlanta_nadir13_catid_1030010002B7D800_746201_3725589,13,1030010002B7D800,746201,3725589,746201_3725589,3
Atlanta_nadir13_catid_1030010002B7D800_746201_3726039,13,1030010002B7D800,746201,3726039,746201_3726039,5
Atlanta_nadir13_catid_1030010002B7D800_746201_3726489,13,1030010002B7D800,746201,3726489,746201_3726489,5
Atlanta_nadir13_catid_1030010002B7D800_746201_3726939,13,1030010002B7D800,746201,3726939,746201_3726939,10
Atlanta_nadir13_catid_1030010002B7D800_746201_3727389,13,1030010002B7D800,746201,3727389,746201_3727389,10
Atlanta_nadir13_catid_1030010002B7D800_746201_3727839,13,1030010002B7D800,746201,3727839,746201_3727839,12
Atlanta_nadir13_catid_1030010002B7D800_746201_3729189,13,1030010002B7D800,746201,3729189,746201_3729189,8
Atlanta_nadir13_catid_1030010002B7D800_746201_3729639,13,1030010002B7D800,746201,3729639,746201_3729639,4
Atlanta_nadir13_catid_1030010002B7D800_746201_3730089,13,1030010002B7D800,746201,3730089,746201_3730089,15
Atlanta_nadir13_catid_1030010002B7D800_746201_3730539,13,1030010002B7D800,746201,3730539,746201_3730539,2
Atlanta_nadir13_catid_1030010002B7D800_746201_3731439,13,1030010002B7D800,746201,3731439,746201_3731439,4
Atlanta_nadir13_catid_1030010002B7D800_746201_3731889,13,1030010002B7D800,746201,3731889,746201_3731889,0
Atlanta_nadir13_catid_1030010002B7D800_746201_3732789,13,1030010002B7D800,746201,3732789,746201_3732789,1
Atlanta_nadir13_catid_1030010002B7D800_746201_3733689,13,1030010002B7D800,746201,3733689,746201_3733689,3
Atlanta_nadir13_catid_1030010002B7D800_746201_3734139,13,1030010002B7D800,746201,3734139,746201_3734139,11
Atlanta_nadir13_catid_1030010002B7D800_746201_3734589,13,1030010002B7D800,746201,3734589,746201_3734589,13
Atlanta_nadir13_catid_1030010002B7D800_746201_3735039,13,1030010002B7D800,746201,3735039,746201_3735039,15
Atlanta_nadir13_catid_1030010002B7D800_746201_3735489,13,1030010002B7D800,746201,3735489,746201_3735489,7
Atlanta_nadir13_catid_1030010002B7D800_746201_3736389,13,1030010002B7D800,746201,3736389,746201_3736389,13
Atlanta_nadir13_catid_1030010002B7D800_746201_3737739,13,1030010002B7D800,746201,3737739,746201_3737739,6
Atlanta_nadir13_catid_1030010002B7D800_746201_3738189,13,1030010002B7D800,746201,3738189,746201_3738189,6
Atlanta_nadir13_catid_1030010002B7D800_746201_3738639,13,1030010002B7D800,746201,3738639,746201_3738639,0
Atlanta_nadir13_catid_1030010002B7D800_746201_3739989,13,1030010002B7D800,746201,3739989,746201_3739989,2
Atlanta_nadir13_catid_1030010002B7D800_746201_3740439,13,1030010002B7D800,746201,3740439,746201_3740439,11
Atlanta_nadir13_catid_1030010002B7D800_746201_3740889,13,1030010002B7D800,746201,3740889,746201_3740889,9
Atlanta_nadir13_catid_1030010002B7D800_746201_3741789,13,1030010002B7D800,746201,3741789,746201_3741789,14
Atlanta_nadir13_catid_1030010002B7D800_746201_3742689,13,1030010002B7D800,746201,3742689,746201_3742689,9
Atlanta_nadir13_catid_1030010002B7D800_746201_3743589,13,1030010002B7D800,746201,3743589,746201_3743589,14
Atlanta_nadir13_catid_1030010002B7D800_746651_3720189,13,1030010002B7D800,746651,3720189,746651_3720189,0
Atlanta_nadir13_catid_1030010002B7D800_746651_3720639,13,1030010002B7D800,746651,3720639,746651_3720639,8
Atlanta_nadir13_catid_1030010002B7D800_746651_3721089,13,1030010002B7D800,746651,3721089,746651_3721089,12
Atlanta_nadir13_catid_1030010002B7D800_746651_3721989,13,1030010002B7D800,746651,3721989,746651_3721989,2
Atlanta_nadir13_catid_1030010002B7D800_746651_3722889,13,1030010002B7D800,746651,3722889,746651_3722889,1
Atlanta_nadir13_catid_1030010002B7D800_746651_3723339,13,1030010002B7D800,746651,3723339,746651_3723339,6
Atlanta_nadir13_catid_1030010002B7D800_746651_3724239,13,1030010002B7D800,746651,3724239,746651_3724239,5
Atlanta_nadir13_catid_1030010002B7D800_746651_3724689,13,1030010002B7D800,746651,3724689,746651_3724689,10
Atlanta_nadir13_catid_1030010002B7D800_746651_3725139,13,1030010002B7D800,746651,3725139,746651_3725139,11
Atlanta_nadir13_catid_1030010002B7D800_746651_3725589,13,1030010002B7D800,746651,3725589,746651_3725589,13
Atlanta_nadir13_catid_1030010002B7D800_746651_3726039,13,1030010002B7D800,746651,3726039,746651_3726039,9
Atlanta_nadir13_catid_1030010002B7D800_746651_3726489,13,1030010002B7D800,746651,3726489,746651_3726489,0
Atlanta_nadir13_catid_1030010002B7D800_746651_3726939,13,1030010002B7D800,746651,3726939,746651_3726939,9
Atlanta_nadir13_catid_1030010002B7D800_746651_3727389,13,1030010002B7D800,746651,3727389,746651_3727389,0
Atlanta_nadir13_catid_1030010002B7D800_746651_3728289,13,1030010002B7D800,746651,3728289,746651_3728289,7
Atlanta_nadir13_catid_1030010002B7D800_746651_3729189,13,1030010002B7D800,746651,3729189,746651_3729189,4
Atlanta_nadir13_catid_1030010002B7D800_746651_3729639,13,1030010002B7D800,746651,3729639,746651_3729639,8
Atlanta_nadir13_catid_1030010002B7D800_746651_3730089,13,1030010002B7D800,746651,3730089,746651_3730089,3
Atlanta_nadir13_catid_1030010002B7D800_746651_3730989,13,1030010002B7D800,746651,3730989,746651_3730989,11
Atlanta_nadir13_catid_1030010002B7D800_746651_3731439,13,1030010002B7D800,746651,3731439,746651_3731439,13
Atlanta_nadir13_catid_1030010002B7D800_746651_3731889,13,1030010002B7D800,746651,3731889,746651_3731889,15
Atlanta_nadir13_catid_1030010002B7D800_746651_3732789,13,1030010002B7D800,746651,3732789,746651_3732789,1
Atlanta_nadir13_catid_1030010002B7D800_746651_3734139,13,1030010002B7D800,746651,3734139,746651_3734139,14
Atlanta_nadir13_catid_1030010002B7D800_746651_3734589,13,1030010002B7D800,746651,3734589,746651_3734589,5
Atlanta_nadir13_catid_1030010002B7D800_746651_3735489,13,1030010002B7D800,746651,3735489,746651_3735489,1
Atlanta_nadir13_catid_1030010002B7D800_746651_3736389,13,1030010002B7D800,746651,3736389,746651_3736389,10
Atlanta_nadir13_catid_1030010002B7D800_746651_3736839,13,1030010002B7D800,746651,3736839,746651_3736839,6
Atlanta_nadir13_catid_1030010002B7D800_746651_3737289,13,1030010002B7D800,746651,3737289,746651_3737289,2
Atlanta_nadir13_catid_1030010002B7D800_746651_3738189,13,1030010002B7D800,746651,3738189,746651_3738189,4
Atlanta_nadir13_catid_1030010002B7D800_746651_3738639,13,1030010002B7D800,746651,3738639,746651_3738639,7
Atlanta_nadir13_catid_1030010002B7D800_746651_3740439,13,1030010002B7D800,746651,3740439,746651_3740439,2
Atlanta_nadir13_catid_1030010002B7D800_746651_3741339,13,1030010002B7D800,746651,3741339,746651_3741339,3
Atlanta_nadir13_catid_1030010002B7D800_746651_3742239,13,1030010002B7D800,746651,3742239,746651_3742239,12
Atlanta_nadir13_catid_1030010002B7D800_746651_3742689,13,1030010002B7D800,746651,3742689,746651_3742689,3
Atlanta_nadir13_catid_1030010002B7D800_746651_3743139,13,1030010002B7D800,746651,3743139,746651_3743139,14
Atlanta_nadir13_catid_1030010002B7D800_746651_3743589,13,1030010002B7D800,746651,3743589,746651_3743589,15
Atlanta_nadir13_catid_1030010002B7D800_747101_3720189,13,1030010002B7D800,747101,3720189,747101_3720189,6
Atlanta_nadir13_catid_1030010002B7D800_747101_3720639,13,1030010002B7D800,747101,3720639,747101_3720639,7
Atlanta_nadir13_catid_1030010002B7D800_747101_3721089,13,1030010002B7D800,747101,3721089,747101_3721089,10
Atlanta_nadir13_catid_1030010002B7D800_747101_3721989,13,1030010002B7D800,747101,3721989,747101_3721989,1
Atlanta_nadir13_catid_1030010002B7D800_747101_3722439,13,1030010002B7D800,747101,3722439,747101_3722439,3
Atlanta_nadir13_catid_1030010002B7D800_747101_3723339,13,1030010002B7D800,747101,3723339,747101_3723339,5
Atlanta_nadir13_catid_1030010002B7D800_747101_3723789,13,1030010002B7D800,747101,3723789,747101_3723789,4
Atlanta_nadir13_catid_1030010002B7D800_747101_3725589,13,1030010002B7D800,747101,3725589,747101_3725589,9
Atlanta_nadir13_catid_1030010002B7D800_747101_3726039,13,1030010002B7D800,747101,3726039,747101_3726039,9
Atlanta_nadir13_catid_1030010002B7D800_747101_3726489,13,1030010002B7D800,747101,3726489,747101_3726489,11
Atlanta_nadir13_catid_1030010002B7D800_747101_3727839,13,1030010002B7D800,747101,3727839,747101_3727839,7
Atlanta_nadir13_catid_1030010002B7D800_747101_3728289,13,1030010002B7D800,747101,3728289,747101_3728289,2
Atlanta_nadir13_catid_1030010002B7D800_747101_3728739,13,1030010002B7D800,747101,3728739,747101_3728739,14
Atlanta_nadir13_catid_1030010002B7D800_747101_3730089,13,1030010002B7D800,747101,3730089,747101_3730089,0
Atlanta_nadir13_catid_1030010002B7D800_747101_3730539,13,1030010002B7D800,747101,3730539,747101_3730539,1
Atlanta_nadir13_catid_1030010002B7D800_747101_3730989,13,1030010002B7D800,747101,3730989,747101_3730989,3
Atlanta_nadir13_catid_1030010002B7D800_747101_3731439,13,1030010002B7D800,747101,3731439,747101_3731439,4
Atlanta_nadir13_catid_1030010002B7D800_747101_3732339,13,1030010002B7D800,747101,3732339,747101_3732339,0
Atlanta_nadir13_catid_1030010002B7D800_747101_3735039,13,1030010002B7D800,747101,3735039,747101_3735039,10
Atlanta_nadir13_catid_1030010002B7D800_747101_3735939,13,1030010002B7D800,747101,3735939,747101_3735939,11
Atlanta_nadir13_catid_1030010002B7D800_747101_3737289,13,1030010002B7D800,747101,3737289,747101_3737289,15
Atlanta_nadir13_catid_1030010002B7D800_747101_3737739,13,1030010002B7D800,747101,3737739,747101_3737739,5
Atlanta_nadir13_catid_1030010002B7D800_747101_3738189,13,1030010002B7D800,747101,3738189,747101_3738189,12
Atlanta_nadir13_catid_1030010002B7D800_747101_3739989,13,1030010002B7D800,747101,3739989,747101_3739989,6
Atlanta_nadir13_catid_1030010002B7D800_747101_3740439,13,1030010002B7D800,747101,3740439,747101_3740439,2
Atlanta_nadir13_catid_1030010002B7D800_747101_3740889,13,1030010002B7D800,747101,3740889,747101_3740889,8
Atlanta_nadir13_catid_1030010002B7D800_747101_3741339,13,1030010002B7D800,747101,3741339,747101_3741339,12
Atlanta_nadir13_catid_1030010002B7D800_747101_3741789,13,1030010002B7D800,747101,3741789,747101_3741789,8
Atlanta_nadir13_catid_1030010002B7D800_747101_3743589,13,1030010002B7D800,747101,3743589,747101_3743589,13
Atlanta_nadir13_catid_1030010002B7D800_747551_3720639,13,1030010002B7D800,747551,3720639,747551_3720639,7
Atlanta_nadir13_catid_1030010002B7D800_747551_3721089,13,1030010002B7D800,747551,3721089,747551_3721089,8
Atlanta_nadir13_catid_1030010002B7D800_747551_3721989,13,1030010002B7D800,747551,3721989,747551_3721989,12
Atlanta_nadir13_catid_1030010002B7D800_747551_3722439,13,1030010002B7D800,747551,3722439,747551_3722439,1
Atlanta_nadir13_catid_1030010002B7D800_747551_3723339,13,1030010002B7D800,747551,3723339,747551_3723339,3
Atlanta_nadir13_catid_1030010002B7D800_747551_3723789,13,1030010002B7D800,747551,3723789,747551_3723789,5
Atlanta_nadir13_catid_1030010002B7D800_747551_3724689,13,1030010002B7D800,747551,3724689,747551_3724689,5
Atlanta_nadir13_catid_1030010002B7D800_747551_3725589,13,1030010002B7D800,747551,3725589,747551_3725589,10
Atlanta_nadir13_catid_1030010002B7D800_747551_3729639,13,1030010002B7D800,747551,3729639,747551_3729639,10
Atlanta_nadir13_catid_1030010002B7D800_747551_3730089,13,1030010002B7D800,747551,3730089,747551_3730089,12
Atlanta_nadir13_catid_1030010002B7D800_747551_3730539,13,1030010002B7D800,747551,3730539,747551_3730539,8
Atlanta_nadir13_catid_1030010002B7D800_747551_3730989,13,1030010002B7D800,747551,3730989,747551_3730989,4
Atlanta_nadir13_catid_1030010002B7D800_747551_3731439,13,1030010002B7D800,747551,3731439,747551_3731439,15
Atlanta_nadir13_catid_1030010002B7D800_747551_3732789,13,1030010002B7D800,747551,3732789,747551_3732789,2
Atlanta_nadir13_catid_1030010002B7D800_747551_3734139,13,1030010002B7D800,747551,3734139,747551_3734139,4
Atlanta_nadir13_catid_1030010002B7D800_747551_3734589,13,1030010002B7D800,747551,3734589,747551_3734589,0
Atlanta_nadir13_catid_1030010002B7D800_747551_3735039,13,1030010002B7D800,747551,3735039,747551_3735039,1
Atlanta_nadir13_catid_1030010002B7D800_747551_3735939,13,1030010002B7D800,747551,3735939,747551_3735939,3
Atlanta_nadir13_catid_1030010002B7D800_747551_3736839,13,1030010002B7D800,747551,3736839,747551_3736839,11
Atlanta_nadir13_catid_1030010002B7D800_747551_3737289,13,1030010002B7D800,747551,3737289,747551_3737289,13
Atlanta_nadir13_catid_1030010002B7D800_747551_3737739,13,1030010002B7D800,747551,3737739,747551_3737739,15
Atlanta_nadir13_catid_1030010002B7D800_747551_3738189,13,1030010002B7D800,747551,3738189,747551_3738189,7
Atlanta_nadir13_catid_1030010002B7D800_747551_3738639,13,1030010002B7D800,747551,3738639,747551_3738639,13
Atlanta_nadir13_catid_1030010002B7D800_747551_3739089,13,1030010002B7D800,747551,3739089,747551_3739089,6
Atlanta_nadir13_catid_1030010002B7D800_747551_3739539,13,1030010002B7D800,747551,3739539,747551_3739539,6
Atlanta_nadir13_catid_1030010002B7D800_747551_3739989,13,1030010002B7D800,747551,3739989,747551_3739989,0
Atlanta_nadir13_catid_1030010002B7D800_747551_3740439,13,1030010002B7D800,747551,3740439,747551_3740439,2
Atlanta_nadir13_catid_1030010002B7D800_747551_3740889,13,1030010002B7D800,747551,3740889,747551_3740889,11
Atlanta_nadir13_catid_1030010002B7D800_747551_3741339,13,1030010002B7D800,747551,3741339,747551_3741339,9
Atlanta_nadir13_catid_1030010002B7D800_747551_3741789,13,1030010002B7D800,747551,3741789,747551_3741789,14
Atlanta_nadir13_catid_1030010002B7D800_747551_3742689,13,1030010002B7D800,747551,3742689,747551_3742689,9
Atlanta_nadir13_catid_1030010002B7D800_747551_3743139,13,1030010002B7D800,747551,3743139,747551_3743139,14
Atlanta_nadir13_catid_1030010002B7D800_748001_3721089,13,1030010002B7D800,748001,3721089,748001_3721089,7
Atlanta_nadir13_catid_1030010002B7D800_748001_3721539,13,1030010002B7D800,748001,3721539,748001_3721539,7
Atlanta_nadir13_catid_1030010002B7D800_748001_3721989,13,1030010002B7D800,748001,3721989,748001_3721989,11
Atlanta_nadir13_catid_1030010002B7D800_748001_3722889,13,1030010002B7D800,748001,3722889,748001_3722889,1
Atlanta_nadir13_catid_1030010002B7D800_748001_3724239,13,1030010002B7D800,748001,3724239,748001_3724239,3
Atlanta_nadir13_catid_1030010002B7D800_748001_3724689,13,1030010002B7D800,748001,3724689,748001_3724689,5
Atlanta_nadir13_catid_1030010002B7D800_748001_3726039,13,1030010002B7D800,748001,3726039,748001_3726039,4
Atlanta_nadir13_catid_1030010002B7D800_748001_3726939,13,1030010002B7D800,748001,3726939,748001_3726939,9
Atlanta_nadir13_catid_1030010002B7D800_748001_3727389,13,1030010002B7D800,748001,3727389,748001_3727389,10
Atlanta_nadir13_catid_1030010002B7D800_748001_3727839,13,1030010002B7D800,748001,3727839,748001_3727839,11
Atlanta_nadir13_catid_1030010002B7D800_748001_3728739,13,1030010002B7D800,748001,3728739,748001_3728739,8
Atlanta_nadir13_catid_1030010002B7D800_748001_3729189,13,1030010002B7D800,748001,3729189,748001_3729189,2
Atlanta_nadir13_catid_1030010002B7D800_748001_3729639,13,1030010002B7D800,748001,3729639,748001_3729639,14
Atlanta_nadir13_catid_1030010002B7D800_748001_3730089,13,1030010002B7D800,748001,3730089,748001_3730089,4
Atlanta_nadir13_catid_1030010002B7D800_748001_3730539,13,1030010002B7D800,748001,3730539,748001_3730539,0
Atlanta_nadir13_catid_1030010002B7D800_748001_3730989,13,1030010002B7D800,748001,3730989,748001_3730989,1
Atlanta_nadir13_catid_1030010002B7D800_748001_3731889,13,1030010002B7D800,748001,3731889,748001_3731889,3
Atlanta_nadir13_catid_1030010002B7D800_748001_3733239,13,1030010002B7D800,748001,3733239,748001_3733239,6
Atlanta_nadir13_catid_1030010002B7D800_748001_3733689,13,1030010002B7D800,748001,3733689,748001_3733689,10
Atlanta_nadir13_catid_1030010002B7D800_748001_3734139,13,1030010002B7D800,748001,3734139,748001_3734139,12
Atlanta_nadir13_catid_1030010002B7D800_748001_3734589,13,1030010002B7D800,748001,3734589,748001_3734589,15
Atlanta_nadir13_catid_1030010002B7D800_748001_3735489,13,1030010002B7D800,748001,3735489,748001_3735489,0
Atlanta_nadir13_catid_1030010002B7D800_748001_3735939,13,1030010002B7D800,748001,3735939,748001_3735939,12
Atlanta_nadir13_catid_1030010002B7D800_748001_3736839,13,1030010002B7D800,748001,3736839,748001_3736839,2
Atlanta_nadir13_catid_1030010002B7D800_748001_3737739,13,1030010002B7D800,748001,3737739,748001_3737739,9
Atlanta_nadir13_catid_1030010002B7D800_748001_3739089,13,1030010002B7D800,748001,3739089,748001_3739089,5
Atlanta_nadir13_catid_1030010002B7D800_748001_3739539,13,1030010002B7D800,748001,3739539,748001_3739539,6
Atlanta_nadir13_catid_1030010002B7D800_748001_3741339,13,1030010002B7D800,748001,3741339,748001_3741339,13
Atlanta_nadir13_catid_1030010002B7D800_748001_3743139,13,1030010002B7D800,748001,3743139,748001_3743139,8
Atlanta_nadir13_catid_1030010002B7D800_748001_3743589,13,1030010002B7D800,748001,3743589,748001_3743589,13
Atlanta_nadir13_catid_1030010002B7D800_748451_3720189,13,1030010002B7D800,748451,3720189,748451_3720189,4
Atlanta_nadir13_catid_1030010002B7D800_748451_3721539,13,1030010002B7D800,748451,3721539,748451_3721539,5
Atlanta_nadir13_catid_1030010002B7D800_748451_3721989,13,1030010002B7D800,748451,3721989,748451_3721989,9
Atlanta_nadir13_catid_1030010002B7D800_748451_3722439,13,1030010002B7D800,748451,3722439,748451_3722439,0
Atlanta_nadir13_catid_1030010002B7D800_748451_3722889,13,1030010002B7D800,748451,3722889,748451_3722889,3
Atlanta_nadir13_catid_1030010002B7D800_748451_3723339,13,1030010002B7D800,748451,3723339,748451_3723339,0
Atlanta_nadir13_catid_1030010002B7D800_748451_3726489,13,1030010002B7D800,748451,3726489,748451_3726489,3
Atlanta_nadir13_catid_1030010002B7D800_748451_3726939,13,1030010002B7D800,748451,3726939,748451_3726939,7
Atlanta_nadir13_catid_1030010002B7D800_748451_3727389,13,1030010002B7D800,748451,3727389,748451_3727389,8
Atlanta_nadir13_catid_1030010002B7D800_748451_3730089,13,1030010002B7D800,748451,3730089,748451_3730089,10
Atlanta_nadir13_catid_1030010002B7D800_748451_3730539,13,1030010002B7D800,748451,3730539,748451_3730539,5
Atlanta_nadir13_catid_1030010002B7D800_748451_3730989,13,1030010002B7D800,748451,3730989,748451_3730989,1
Atlanta_nadir13_catid_1030010002B7D800_748451_3731439,13,1030010002B7D800,748451,3731439,748451_3731439,14
Atlanta_nadir13_catid_1030010002B7D800_748451_3732789,13,1030010002B7D800,748451,3732789,748451_3732789,1
Atlanta_nadir13_catid_1030010002B7D800_748451_3733239,13,1030010002B7D800,748451,3733239,748451_3733239,2
Atlanta_nadir13_catid_1030010002B7D800_748451_3733689,13,1030010002B7D800,748451,3733689,748451_3733689,6
Atlanta_nadir13_catid_1030010002B7D800_748451_3735939,13,1030010002B7D800,748451,3735939,748451_3735939,4
Atlanta_nadir13_catid_1030010002B7D800_748451_3738189,13,1030010002B7D800,748451,3738189,748451_3738189,2
Atlanta_nadir13_catid_1030010002B7D800_748451_3738639,13,1030010002B7D800,748451,3738639,748451_3738639,7
Atlanta_nadir13_catid_1030010002B7D800_748451_3740439,13,1030010002B7D800,748451,3740439,748451_3740439,11
Atlanta_nadir13_catid_1030010002B7D800_748451_3741789,13,1030010002B7D800,748451,3741789,748451_3741789,15
Atlanta_nadir13_catid_1030010002B7D800_748451_3742239,13,1030010002B7D800,748451,3742239,748451_3742239,12
Atlanta_nadir13_catid_1030010002B7D800_748451_3742689,13,1030010002B7D800,748451,3742689,748451_3742689,6
Atlanta_nadir13_catid_1030010002B7D800_748451_3743589,13,1030010002B7D800,748451,3743589,748451_3743589,13
Atlanta_nadir14_catid_10300100039AB000_732701_3720639,14,10300100039AB000,732701,3720639,732701_3720639,5
Atlanta_nadir14_catid_10300100039AB000_732701_3721539,14,10300100039AB000,732701,3721539,732701_3721539,6
Atlanta_nadir14_catid_10300100039AB000_732701_3722439,14,10300100039AB000,732701,3722439,732701_3722439,13
Atlanta_nadir14_catid_10300100039AB000_732701_3725139,14,10300100039AB000,732701,3725139,732701_3725139,0
Atlanta_nadir14_catid_10300100039AB000_732701_3725589,14,10300100039AB000,732701,3725589,732701_3725589,3
Atlanta_nadir14_catid_10300100039AB000_732701_3726039,14,10300100039AB000,732701,3726039,732701_3726039,0
Atlanta_nadir14_catid_10300100039AB000_732701_3729639,14,10300100039AB000,732701,3729639,732701_3729639,12
Atlanta_nadir14_catid_10300100039AB000_732701_3730089,14,10300100039AB000,732701,3730089,732701_3730089,9
Atlanta_nadir14_catid_10300100039AB000_732701_3730539,14,10300100039AB000,732701,3730539,732701_3730539,10
Atlanta_nadir14_catid_10300100039AB000_732701_3730989,14,10300100039AB000,732701,3730989,732701_3730989,14
Atlanta_nadir14_catid_10300100039AB000_732701_3731439,14,10300100039AB000,732701,3731439,732701_3731439,2
Atlanta_nadir14_catid_10300100039AB000_732701_3731889,14,10300100039AB000,732701,3731889,732701_3731889,1
Atlanta_nadir14_catid_10300100039AB000_732701_3734589,14,10300100039AB000,732701,3734589,732701_3734589,15
Atlanta_nadir14_catid_10300100039AB000_732701_3735939,14,10300100039AB000,732701,3735939,732701_3735939,4
Atlanta_nadir14_catid_10300100039AB000_732701_3736389,14,10300100039AB000,732701,3736389,732701_3736389,2
Atlanta_nadir14_catid_10300100039AB000_732701_3739539,14,10300100039AB000,732701,3739539,732701_3739539,1
Atlanta_nadir14_catid_10300100039AB000_732701_3740889,14,10300100039AB000,732701,3740889,732701_3740889,11
Atlanta_nadir14_catid_10300100039AB000_732701_3743139,14,10300100039AB000,732701,3743139,732701_3743139,8
Atlanta_nadir14_catid_10300100039AB000_732701_3743589,14,10300100039AB000,732701,3743589,732701_3743589,7
Atlanta_nadir14_catid_10300100039AB000_733151_3720639,14,10300100039AB000,733151,3720639,733151_3720639,4
Atlanta_nadir14_catid_10300100039AB000_733151_3721539,14,10300100039AB000,733151,3721539,733151_3721539,5
Atlanta_nadir14_catid_10300100039AB000_733151_3723339,14,10300100039AB000,733151,3723339,733151_3723339,10
